category	headline	text	url
sports	Nigeria UFC: Etu m si bụrụ ọkaibe n'ịlụ ọgụ 'Martial arts' ka awụchara m 'acid' - Lovethpatra Young	LovethPatra Young abụrụla ọkaibe n'ọgụ Martial art na mba United States dịka awụchara ya 'acid' otu mgbe. Na mkparịtaụka ya na BBC Igbo, LovethPatra Young kọọrọ etu esi gbahapụ ya tupu ọ bụrụ ugo na-achakezi ma n'ofesi. Akụko ya ga-akpalite mmụọ gị. Gere ya n'uju ebe a: Ndị mere akụkọ a bụ Chigozie Ohaka na Chiemela Peter	https://www.bbc.com/igbo/media-55794726
business	Forbes: Dangote kachasị, Adenuga na-eso ya na ngụkọ onye ka nwe ego n'Afrika	"Akụkọ dị mkpa: Dịka ngụkọ akwụkwọ akụkọ Forbes siri gosi, Dangote bụ onye kachasị nwee ego n'Afrịka dịka o nwere ihe ruru ijeri dọla iri na ụma ($10.3b). Ebe onye na-eso ya bụ Mike Adenuga, onye nwere ijeri dọla itoolu na ụma. Mana Dangote ji ijeri dọla abụọ gbatuo n'ihe ọ dara n'afọ gara aga, n'ihi ọnụ Dangote Cement n'ahịa ego Naijiria dara ada, mana Mike Adenuga si na ijeri dọla ise ọ dara n'afọ gara aga gbalite ihe ọ dara. 3. Nicky Oppenheimer - $7.3 billion 4. Nassef Sawiris - $6.3 billion 5. Johann Rupert - $5.3 billion 6.  Issad Rebrab- $3.7billion 7. Nagruib Sawiris $2.29 Billion 8. Koos Bekker $2.3 billion 8. Isabel dos Santos $2.3 billion 8.Strive Masiyiwa $2.3 billion 8. Patrice Motsepe $2.3 billion Akụkọ kpọtụrụ ụbọchị Wenezde bụ alụmdịnanwunye mere n'etiti otiegwu Adekunle Kosoko a ma ama dịka Adekunle Gold, nakwa ogbo ya bụ Simisola Bolatito Ogunleye, onye ama dịka Simi. Adekunle Gold na Simi mere alumdinanwunye nzuzo ebe ha kpọrọ naanị ndị enyi ha mmadụ narị atọ oku gụnyere ndị ama ama na Naijiria. E ji egwu, ""Sade"" nakwa ""Orente""  mara Adekunle Gold, ebe e ji ""Jamb Question"" na ""Love Don't Care"" mara Simi. Ozi pụtara bụ na ndị egwu abụọ a hiwere ụbọchị agbamakwụkwọ ha n'otu ụlọoriri dị na Victoria Island, Legos ebe ha kpọrọ naanị mmadụ narị atọ bịa soro ha nụrịa. Akụkọ alumdinanwunye ha kpanyere ọkụ na soshal midia. Ụfọdụ na-ekwu na alumdinanwunye ha ga-agbawa Falz, onye ọzọ na-eti egwu, obi. Falz n'onwe ya tinyere foto nwata anyammiri na-apụ n'anya n'igwe ogwu Twitter ya dịka akụkọ ahụ na-ewu. Ndị mmadụ na-esi imi n'ala ịhụta foto maọbụ onyonyo ihe mere n'emume ahụ. Ndị ihe ha na-amasị dịka @ịamogpaschal na-ekwu na o meghị ha na mberede n'ihi na ha matara na o nwere ihe na-aga n'etiti ha. #Amaechitapes Gọọmentị etiti ekwuola na iwepụta ihe e kwuru bụ olu Rotimi Amaechi bụ minista na-ahụ maka njem, ebe ọ na-akatọ gọọmentị, agaghị ebute ọgbaghara n'etiti ndị APC. Ebe ndị otu na-ahụ maka ndị ọrụ na Naịjirịa na gọọmentị etiti enweela nkwekọrịta na Onyeisiala Buhari ga-ezigara ndị ụlọomeiwu akwụkwọ ha ga-etinye n'iwu, nke ga-eme ka a malite ịkwụ puku naịra iri atọ dịka ụgwọ opekatampe, n'ụbọchị iri abụọ na atọ nke Jenụwarị a. N'akụkọ ọzọ, Osote onyeisiala bụ Yemi Osinbajo ekwuola na ọ ga-adị mma iwepụta iwu ga-achịkwa igwe okwu soshal midia iji beleta nsogbu akụkọ ụgha. Osinbajo onye kwuru nke a n'ọgbakọ akụkọ ụgha nke BBC hiwere n'Abuja n'ụbọchị Wednesde kwuru, ""ọ bụrụ na o nweghị ihe e mere gbasara akụkọ ụgha, o nweghịzị ihe a ga-ekweta na ọ bụ eziokwu n'obodo Naịjirịa."" Ngalaba na-ahụ maka ule ịbanye mahadum bụ Jamb enyela iwu na ụmụakwụkwọ nwere nsogbu banyere ihe e jiri mara onye nke a kpọrọ biometric data' ga-eme ule nke ha n'isi ụlọọrụ ha dị n'Abuja. Ọnụ na-ekwuru ndị Jamb bụ Fabian Benjamin kwuru na nke a bụ iji gbochie ndị ji aghọghọ na-ekwu na ha enweghị nwụ ike idebanye aha ha iji nwe ohere iti mkpu ka e higharia ule nke ha. N'ofesi, Ụlọọrụ Kọmishiona mgbasaozi nke mba Briten adaala ụlọọrụ Cambrige Analytical nha maka kpụ ụkwụ n'ala na'ịkwụ nha puku paụnds iri na ise maka ịda iwu ichekwa akara ndị mmadụ (data protection Act. Ebee ka Victor Moses kwụ akwụ? Dịka ọgba bọọlụ Naijiria bụ Victor Moses gara ezumuike site n'ịgba bọọlụ mba ụwa, ọnọdụ ya edozighị anya dịka o nwere ike ịhapụ otu Chelsea. Moses gbara Chelsea ofuma na afo  bọọlụ abụọ gara aga oge Antonio Conte na-achịkọta Chelsea. Mana n'afọ ọhụrụ a, ọ pụtara naanị ugboro abụọ n'ime asọmpi iri abụọ na otu nke premier league,dịka onye nchịkọta ha ugbua bụ Maurizio Sarri, sị na ya amaghị ije ya. Ndị agha Naịjirịa atọghapụla onye ntaakụkọ Daily Trust bụ Uthman Abubakar, ha nwụchiri n'ụlọọrụ ha na Maiduguri, mana ọ ka fọrọ. Onyeisi ụlọọrụ Daily Trust bụ Mannir Dan-Ali, kwuru na ndị agha ka ji ekwentị Abubakar nakwa kọmputa ya. N'ofesi, Onyeisiala mba Amerịka bụ Donald Trump ka na-ebe akwa ego o ji arụ mgbidi ahụ aja ọ chọrọ iji egbochi ndị mbịarambịara ịbata na mba ya. N'ihe bụ okwu mbụ ọ na-agwa ndị mba ya n'ihe nkiri n'afọ a, Trump kwuru na a ga-esi n'ihe a kpọrọ North American Free Trade Agreement kwụọ ụgwọ mgbidi a. N'egwuregwu, Mohamed Salah nke Ijipt atụrụla ugo dịka ọkaibe n'egwu bọọlụ Afrịka. Ebe otu egwu ụmụnwaanyị Naịjirịa zọrọ Naịjirịa ihu site n'inweta nturu ugo mba bụ ọkaibe n'Afrịka na nturugo CAF. Gere akụkọ BBC Igbo na nkeji Ihe nkiri ga-amasị gị Chukwuemeka Afigbo na-arụ na Facebook chọrọ ka ị mụta etu esi abụ ọkaibe n'ihe gbasara teknụzụ."	https://www.bbc.com/igbo/afirika-46798616
politics	APGA Primaries: Soludo emeriela na ntuliaka imeụlọ otu APGA	"Ọkammụta Charles Soludo emeriela na ntuliaka imeụlọ otu APGA mere maka ọkwa gọvanọ Anambara steeti aga eme n'ọnwa Novemba afọ 2021. Soludo , onye bụbụ onyeisi ụlọakụ etiti ji vootu dị  740 n'ime 792 mere Ichie Ezenwankwo bụ onye nwetara vootu 41 na ntuliaka ahụ e mere n'Ọka ụbọchị Wednezde. Ndị ọzọ so zọọ ntuliaka imeụlọ ahụ bụ Damian Okolo nwetara vootu asaa, ebe Thankgod Ibeh nwetara vootu anọ. Awka na-ekpobu  ọkụ n'ụtụtụ ụbọchị Wenezde  dịka ntụliaka imeụlọ nke otu APGA na-aga n'ihu n'ọgbọ egwuregwu Alex Ekwueme. Onye ntaakụkọ BBC nọ ebe ahụ kwuru na ọ hụrụ ndị ọrụ nchekwa juru ebe ahụ ma dịrị njikere ịchekwa udo maka ọgbaghara ọbụla ga-adapụta. BBC ghọtakwara na Chukwuma Soludo so na ndị na-azọ ọkwa ahụ nakwa onye bubu onyeisi otu ahụ bụ Victor Umeh nọ ebe ahụ ugbua. A ga-ebu ụzọ nyochaa ndị nọ ebe ahụ n'atụmatụ a kpọrọ ""Accreditation"" tupu ha gaa tụọ vootu na Dora Akunyili Development Centre dị n'ụzọ Awka - Enugwu. Nkwado ntuliaka ọkwa Gọvanọ Anambra steeti ebirila ọkụ ugbua dịka ụda ya na-ada n'otu All Progressive Grand Alliance bụ APGA. Dịka ụfọdụ akụkọ na-efegharị si kwuo, ngalaba Independent National Electoral Commision na-elekọta ntụliaka wepụrụ APGA na ndị ga-eso wepụta onye ga-azọ ọkwa gọvanọ Anambra steeti. Akwụkwọ edemede BBC Igbo hụrụ anya kwukwara na otu APGA ahụ emeghi ka ha si kwesi n'ịgwa Inec maka ntụliaka imeụlọ ha na-akwado ịme tupuu ha emee ya. N'ime edemede ọzọ BBC Igbo hụrụ anya, Inec na-adọ otu ahụ aka na ntị maka aha ndị ga-azọ ọkọlọtọ ha nke ha wegaara n'ụlọọrụ INEC. Ha kwuru sị ""o doghi anyị anya na nhọpụta aha ndị a soro usoro ọchịchị onye kwuo uche ya..."" Jude Okeke bụ onye si n'otu ahụ dọbiri na-ebo Victor Oye bụ onyeisi otu ahụ ebubo na ọ ma ụma na-achọ ịwepụ APGA n'otu ndị ga-eso zọọ ọkwa Gọvanọ ahụ. Mana Oye gwara BBC n'ozi ekwentị na o nweghi nsogbu ọbụla dị n'otu ha. ""E nwero nsogbu ọbụla na APGA. APGA kwụ chịm chịm na-agbanyeghi atumatụ ọjọọ ndị iro anyị."" Ọzọ Oye kwuru ""E jim ohere a akpọ ndị otu anyị niile ka ha gbaa mbọ jịkọta aka ọnụ ka anyị kwado APGA maka ọdị mma Naịjirịa, ọ kachasị Anambra steeti"" Akụkọ ndị ọzọ ga-amasị:"	https://www.bbc.com/igbo/afirika-57569531
religion	Nigerian pastors: Ụkọchukwu ndị 'na-eti eti' n'ọwụwa-anyanwụ	"Ụfọdụ ndị ụkọchukwu na Naịjirịa bụ ndị a na-ahụta dịka ndị ""ma nke ha riri"" ma a bịa n'ịta akụnaụba. Ndị ụkọchukwu a, ganye ndị nke ụlọụka ha dị na mpaghara ọwụwa-anyanwụ, bụ ndị hibere ụlọụka nke ha, ma nwee ọtụtụ ndị na-abịa efe ofufe ebe ahụ. Ọtụtụ ndị na-aga n'ụlọụka ha bụ ndị ọ ga-abụ a sị ha ""wụlie elu"" ha asị ""kedụ ogo ị chọrọ ka anyị wụruo?"" Nke a kpatara ọtụtụ ndị mmadụ si eche na ndị a na-aga ụka ha anaghị ahụ ihe ọjọọ ọbụla n'ime ibunye ndị ụkọchukwu a ego ọbụla ha nwere ka ha na-ebi ndị ọma, ebe ha na-ata ahụhụ. Lee ụfọdụ n'ime ndị ụkọchukwu ahụ na etu ha si wuo maka ịta akụ. 1) Intercessor Jehovah: Onye a bụ onye amụma na-ewu ewu n'Aba, Abịa steeti maka ihe ọ na-eme n'ụlọụka ya bụ ""Holy Ghost searchlight and deliverance ministry"". E ji onye na-ebibi mmụọ ọjọọ a kpọrọ ""demon destroyer"" mara ya. Ọ bụ otu nwoke ma ka e si ata akụ n'ụzọ gụnyere ịzụ ụgbọala bụ ""elelebe ejeghi ọrụ"", dịka ndị ụlọụka ya tinyere na soshal midia, nke ọ zụrụ ọhụrụ n'ọnwa Maachị a mere ya Hummer Limousine stretch nke atọ ọ na-azụta. 2) Onye amụma Chukwuemeka Ohanaemere: Onye amụma a ama dịka Odumejeje, bụ onye hibere ụlọụka ọ kpọrọ ""Mountain Of Holy Ghost Intervention And Deliverance Ministry"", dị n'Ọnicha, Anambara steeti. Ọ bụ otu onye ndị mmadụ na-akpụkarị n'ọnụ na mpaghara ọwụwa-anyanwụ maka etu o si agbasa aka n'ihe banyere akụnaụba. Ụfọdụ oge ka a hụrụ ya ebe ọ na-abọnye ego n'elu ọdọmmiri, oge ọzọ ka a hụrụ ya ebe ọ na-abọ otu onye Nollywood ego. 3) Onye amụma Ebelenna Chukwu Ebelenna bụ onye ọzọ na-ewu ewu n'ala Ọnịcha, Anambara steeti. Ọ bụ onye hibere ụlọụka a ma dịka ""Jehovah The Mightier Than All Prophetic Church"". A hụla ya n'ihe nkiri ebe ọ nọ na-efe nnukwu ego ka otu onye ụlọụka ya na-agba nkwụ. N'ihe onyonyo ahụ, otu onye bu akpati ego na-esogharị ya ka ọ na-abọ ya bụ ego."	https://www.bbc.com/igbo/afirika-47616017
business	CBN eyiharịala ma bulie ịdọrọ ego ATM site N100,000 ruo N500,000	"Akwụkwọ ozi na-ekwu na ụlọakụ kachasị na Naijirịa bụ Central Bank of Nigeria ebuliela ọnụ ọgụgụ ego mmadụ nwereike ịwere kwa izuụka n’igwe ATM site n’otu puku narị naịra ruo puku narị naịra ise ebe ụlọọrụ agaghị abụzị puku narị naịra ise ma bụrụzịa nde naịra ise. Ha kwuru na ha mere mgbanwe a dịka ndị mmadụ tụnyere uche ha maka atụmatụ iwetu ego e nwereike ịdọrọ n’igwe ATM kwa izuụka. Akwụkwọ ozi a kwuru na ọ bụrụ na ego mmadụ chọrọ iwere karịrị dịka ha siri kwuo, na onye ahụ ga-akwụ 3% n’ime ego ọ chọrọ iwere ebe ụlọọrụ ga-akwụ 5% n’ime ego ha chọrọ iwe. Ọzọ kwa a bụrụ na ụlọakụ ga-anata onye ahụ: 1)      Akwụkwọ njirimara onye ahụ ( National ID card, International Passport, Drivers License) 2)      Akara Bank Verification Number onye a na-enye ego 3)      Tax Identification Number onye na-akwụ na onye a na-enye ego a. 4)      Akwụkwọ ikike nke si n’aka onyeisi ụlọakụ e si ewewre ego a. Akwụkwọ ozi a kwuru na atụmatụ ọhụrụ ga-adị ire site n’ụbọchụ itolu nke ọnwa Jenụwarị afọ 2023 ma sịkwa na ọ ga-akagbu atụmatụ ego nke ha hiwere n’ụbọchị 6 nke ọnwa Disemba afọ 2022. Dịka Ụlọakụ Etiti nke Naịjirịa wepụtara iwu ọhụrụ gbasara etu ndị mmadụ si adọrọ ego n'ụlọakụ, ọtụtụ ndị mmadụ atamuola ntamu n'ihi mgbagwojuanya etu ya bụ iwu ga-esi metụta ha. Cheta na iwu ọhụrụ a CBN tinyere ga-amalite ịdị ire n'ụbọchị itoolu nke ọnwa Jenụwari 2023. Otu n'ime iwu ọhụrụ a bụ na mmadụ agaghị enwe ike ịdọrọ ego karịrị 20,000 naịra site n'igwe ATM maọbụ POS n'otu ụbọchị. Onye ọ bụla mere nke a ga-akwụrịrị 1000 naịra maka 20,000 ọbụla, nke pụtara 5%. Iwu a kwukwara na akwụkwọ ego ndị ụlọakụ ga na-etinye n'igwe ATM agaghị agafe akwụkwọ narị naịra abụọ. Ndị ọkachamara gbasara okwu akụnụba nakwa ego etinyela ọnụ iji kọwaa uru nakwa ọghọm ga-esi n'iwu ọhụrụ a pụta. Katch Ononuju bụ ọkachamara n'okwu akụnụba gwara BBC Igbo na iwu ọhụrụ a CBN wepụtara bụ ọrụ ha ka ha na-arụ. O kwuru na ọ bụ ihe dịịrị CBN ihazi etu e si ejikwa ego na Naịjirịa. Dịka Ononuju si kọwaa uru iwu ọhụrụ a ga-aba gụnyere: Ononuju kwuru na onweghị ihe ọbụla n'ụwa dizu mma, kama ọ bụ dịka oge na-aga, ndị mmadụ ga na-amụtawanye ụzọ ka mma isi eme ihe dị icheiche. Ọ kọwara na ọ bụ eziokwu na akụrụngwa tekịnụzụ e ji ezipu ma na-anabata ego anaghị arụcha ọrụ nke ọma na Naịjirịa mana iwu ọhụrụ a ga-eme ka ndị ụlọakụ lebaa anya n'akụrụngwa ha ma mee ka ọ kawanye mma. N'okwu nke ya, Okechukwu Okere bụ ọkammụta na ngalaba 'Economics' kwuru na mbọ CBN na-agba ibelata etu ego si esi n'aka fere n'aka na Naịjirịa bụ ihe dị mma. Nke a bụ maka na nrụrụaka na-aka mfe ime site n'iji ego a hụrụ anya karịa iji tekịnụzụ ezipu maọbụ anabata ego. Iji akụrụngwa tekịnụzụ ezipu maọbụ anabata ego bụkwa njirimara obodo meperela emepe, Okere kwuru. Mana mperi dị n'iwu ọhụrụ a bụ na akụrụngwa teknụzụ kwesịrị ime ka nzipu na nnabata ego dịwanye mfe, anaghị arụ ọrụ nke ọma na Naịjirịa. Iji maa atụ, Dkt Okere kwuru na ọtụtụ oge ka mmadụ ne-ezipu ego site n'ekwentị ya, ego ahụ apụọ n'ọbaego ya, mana onye o zigaara ego agaghị enweta ya. Ọzọkwa bụ na ị gaa n'ọtụtụ ime obodo na Naịjirịa, ịntaneetị adịchagị maọbụ ike ha agagghị ebuli nzipu na nnabata ego dịka ọ dị n'obodo ndị mepere emepe. ""Ihe ndị a ka gọọmentị kwesịrị ibu uzo tinye anya, mee ka ha na-arụ ọrụ otu o kwesịrị tupu etinyezie iwu dị otu a,"" Dkt Okere kwuru. ""Maka na dịka ọ dị ugbua, ihe iwu a ga-eme bụ ime ka ihe siwanyere ọtụtụ ndị Naịjirịa ike."" Iwu ọhụrụ ndị a gụnyere; Iwu ọhụrụ a ga-amalite rụwa ọrụ n’ụbọchị 9 nke ọnwa Jenụwarị afọ 2023. CBN sị na ha mere nke na mbọ ha na-agba n’ime ka naịra sie ike bụkwa nke ha malitere site n’ịgbanwe ihu ego narị abụọ, narị ise na otu puku naịra (N200, N500 na N1000). Chet na ụlọakụ etiti site na nkwado Onyeisiala Muhammadu Buhari gbanwere ihu ego ndị a n’ọnwa Nọvemba 23, 2022."	https://www.bbc.com/igbo/articles/c99gx19gn4zo
entertainment	Lee nwaanyị na-amara Chukwu mbem na ka o si ama ya	"Ify Nweke bụ nwaada Igbo nwere onyinye ịma mbem. Ọ sị na anaghị agara ịma mbem ụlọakwụkwọ na ọ bụ sọ Chi na-enye mbem. Ify si na nwata mawa mbem. Ọ na-akọwa na mbem bụ onyinye nke mmụọ ya ji arịọ Chukwu ihe dị ya mkpa. ""Ọnwebeghị ihe m ji mbe a rịọ Chukwu ọ mebeghịrị m ya"". Ify sị na mgbe ya rịara ọrịa na ọ bụ mbem a ka ya jị chọta ihu Chukwu gwọrọ ya bụ ọrịa. Ọ sị na isi mbem bụ n'egwu ka ọ dị. Ify sị na ọnye onyinye mba mara wepụta ya, ""ezozina ya ezo, ka anyị were ya na-enye Chineke otito"". Mbem bụ ụsoro agụmegwu pụrụiche. Ọ nye na-ama mbe ji okwu agụ egwu. Ihe a ga-eji tụnyere ya na Bekee bụ ""rap music"" nke ọtụtụ ụmụntorobịa na-eme taa. Mbem bụ ọdịnala nka ndị Igbo ja ji eme ihe siri ike. A na-eji mbam eto jike, eji ya akwa arịrị ma ihe ike mee n'obodo. Ejikwa ya akpọkụ olisa dị n'igwe ma ọ dị na mkpa. Onyinye mbem na-ama mmadụ ama, anaghị amụ ya amụ. Ụmụnwoke na-amakarị mbem, mana lekwa nwaanyị a Chukwu nyere onyinye mbem. Igbo bụ ndị na-ekwupụta etu ihe dị ha n'obi. Lee ihe ndị mere mbem jiri dị mkpa n'ala Igbo - Ọ bụ Chigozie Ohaka na Chiemela Mgbeahuru mere akụkọ a"	https://www.bbc.com/igbo/60101099
sports	Africa Games 2019: Ụmụ Igbo kpokọtara ọla n'asọmpi	Ụmụ Igbo gosiri na ha bụ atakata a gbọọ dịka ha so kpokọọ ọla dị iche iche n'asọmpi Africa Games e mere na mba Moroko n'ọnwa Ọgọstụ 2019. Igbo nwere mmadụ n'ezie. Nke a gosiri onwe ya n'asọmpi a, dịka ha nọ na-atụtụ ọla n'akanri na akaekpe. Naịjirịa nwetara mkpokọta ihe nrite 127 n'asọmpi a, mana lee ndị Igbo so tụkọta ihe nrite ndị ahụ. Eze Joy Ogbonne Ogbonne a mụrụ ụbọchị isii nke ọnwa Juun 2004, gara asọmpi ahụ bụrụ 'agụ'. Nwaada a kpokọtara ọlaedo atọ. Ọ bụ onye Ebonyi steeti. Amalaha Joy Chika Amalaha a mụrụ ụbọchị 28 nke ọnwa Ọktoba 1997, ji aka na-ekpokọ ọla n'asọmpi ibuli igwe e ji akpụ ụzụ. O nwetara otu ọlaedo na ọlaọcha abụọ na nke afọ 2019 a. N'afọ 2014, o nwetara ihe nrite ọlaedo n'asọmpi Commonwealth, mana a napụrụ ya mmeri ahụ makana a chọtara 'ọgwụ ike' n'ahụ ya. Ọ bụ onye Abịa steeti. Kalu King Kalu a mụrụ ụbọchị 11 nke ọnwa Nọvemba 1995, tụtụchara ọla atọ a na-enye n'asọmpi ibuli igwe. O nwetara otu ọlaedo, otu ọlaọcha na otu ọlanchara. Ọ nọchitekwara anya Naịjirịa n'asọmpi Commonwealth nke afọ 2014. Eke Uche Devon Eke a mụrụ ụbọchị 12 nke ọnwa Ọgọstụ 1997, nwetara ọla abụọ n'imegharị na ịgbatị ahụ nke a kpọrọ 'Gymnastics'. O nwetara otu ọlaedo na otu ọlanchara. Ọ bụ onye Amaukwu, Imo steeti a mụrụ na mba Amerịka. Akano Desmond Akano a mụrụ ụbọchị 30 nke ọnwa Septemba 1997, nwetara ihe nrite abụọ n'asọmpi ibuli igwe. O nwetara ọlaọcha abụọ. Ọ bụ onye Imo steeti. Nwaokolo Augustina Nkem Nwaokolo a mụrụ ụbọchị 12 nke ọnwa Disemba 1992, nwetara ihe nrite atọ n'asọmpi ibuli igwe. O nwetara ọlanchara atọ. O ritekwara ọlaedo n'asọmpi Commonwealth nke afọ 2010. Ukeh Uchechukwu Deborah Ukeh a mụrụ ụbọchị 12 nke ọnwa Nọvemba 1996, nwetara ihe nrite abụọ n'asọmpi 'Badminton'. O nwetara otu ọlaedo na otu ọlaọcha. Ọlaọcha ya bụ nke ya na Dorcas Adesokan so pịata. Ndị a niile bụ ndị nwetara ihe nrite karịrị otu. Ndị Igbo ndị ọzọ sokwa nweta ihe nrite dịka n'ọsọ, bọọlụ nakwa egwuregwu ndị ọzọ. Akụkọ ndị a ga-amasị gị: Ihe nkiri a ga-amasị gị:	https://www.bbc.com/igbo/egwuregwu-49541414
health	Cancer prevention: Ihe ndị i kwesịrị ịma maka ọrịa kansa - Ndị ọkachamara	Dkta Chukwumere Nwogu na Oge Iloegbunam bụ ndị ọkammụta n'ihe gbasara ọrịa kansa kọwara BBC Igbo maka ọrịa a na-etu e si egbochi ya iwere ndụ mmadụ. Na nkọwa ha, ụfọdụ ndị mmadụ na-egboji ọrịa kansa,mgbe ha ga-eji gazie ụlọọgwụ ọ bụrụ na ọ gbasasịala n'akụkọ ahụ ha. Nke a, dịka ka ha siri kwuo, nwere ike ime ọgwụgwọ e sie ike, mekwa ka ọ dị oke ọnụ.	https://www.bbc.com/igbo/afirika-48148161
business	Abia State: Ụkọ bread emeela anyị ịwa n'Aba	"Dịka achịcha Bekee 'bread' kọrọ ụkọ n'Abia steeti abalị olemole gara aga, ụfọdụ ndị bi na steeti ahụ akọọla etu ha na ihe si eme. Ndị ụlọọrụ na-emepụta bureedi arụbeghị ọrụ ụbọchị olemole nke mere na ndị mmadụ ahụghị nke ha ga-azụ. Chima Akudike, onye bi n'Aba gwara BBC Igbo na ya bụ ihe adịghịrị ọtụtụ ndị mmadụ mfe. O kwuru sị: ""Ọtụtụ ndị mmadụ bụ bureedi na mmanya ọtọ bịrịbịrị ka ha ji eme nri ụtụtụ."" ""Tulegodi ihe ndị dị otu a ga-emezi ugbu a."" Dịka Akudike si kwuo, ụlọahịa niile dị n'okirikiri  ebeo bi enwebeghị bureedi ruo n'ụtụtụ ụbọchị Tuzde. Ọ kọwara na ọ bụ abụbụ ọrụ ka ụlọọrụ na-emepụta bureedi gbara n'ihi na ha kwuru na ọnụahịa ntụ e ji eme achịchị nke bekee kpọrọ 'flour' arịala elu nke ukwu. Mana onye ọzọ bi n'Aba gwara BBC Igbo na ndị bureedi amalitela ire obere obere n'okirikiri nke ya. Otu  jikọtara ndị na-eme bụredị n'Abịa steeti  bụ otu a kpọrọ 'Master Bakers' na Bekee. Onyeisi ha bụ Emma Nwaohia gwara ndị ntaakụkọ na ha chọrọ ịme nzacha ma mkpocha iji kwadoo ịmalite ọrụ n'uju kemgbe akpọghechara obodo ọzọ maka ọrịa coronavirus. Nwaohia kwuru na ọ bụ ya kpatara ha ji wụsaa ọwa kemgbe otu izuụka gara aga. Ọ gakwara n'ihu kwuo na ndị otu 'Master Bakers' ga-eji ohere ahụ tịnye anya n'ihe ụfọdụ na-akpa ha. Nwaohia kwuru na agha coronavirus a mekpara ha ahụ nke ukwuu nke mere ọnụahịa ihe niile ha ji eme bụredị ji rịchaa elu ọjị. O kwuru na kemgbe Maachi, na ihe niile e ji eme bụredị dịka flọọ, shụga, bụta na ndị ọzọ arịala elu ugboro ise karịa. BBC Igbo na-agba mbọ inweta Nwaohia ka ọ kọwaara anyị ihe na-emenụ n'uju. Akụkọ ndị ọzọ ga-amasị gị:"	https://www.bbc.com/igbo/afirika-53734616
politics	'Nnamdi Kanu na-etinye ndụ ndị otu 'Eastern Security Network' na nnukwu nsogbu'	Ralph Uwazuruike bụ onyeisi otu Movement for the Actualisation of the Soverign State of Biafra, MASSOB ekwuola na ọ bụ ndụ ụmụntoroọbịa ka o na-tinye na nsogbu site n'ihibe Eastern Security Network. O kwuru na otu Ipob bụ nke a machịrị amachịrị ya mere na onweghị ihe ha mepụtara a ga-anabata. N'okwu ya, ekwesiri katọọ atụmaatụ ya makana o zighị ezi.	https://www.bbc.com/igbo/afirika-55292430
politics	Ụlọikpe akwadola ndị sineti na ọjụjụ Magu	Ulọikpe ukwuu dị na Abuja ekwetala na ndị sinetị Naijiria mere ọfụma ijụ Ibrahim Magu dịka onyeisi ngalaba na-ahụ maka ibuso mpụ na nrụrụaka agha a kpọrọ EFCC. Onyeisi ala Naijiria bụ Muhammadụ Buhari họpụtara Magu ịbụ onyeisi EFCC ugboro abụọ mana ndị sineti jụrụ ya ugboro abụọ. Dịka nkachi a si ga, ọkaikpe ukwu a kpọrọ John Tsoho kachiri na EFCC echeghị ọfụma mgbe ha na-eche na ndi sineti ga nabatarịrị nanị onye ndị isi ọchịchị họpụtara. Tsoho kwuru na sineti nwere ikike i mgba mbọ hụ na sọsọ ndị tozuru etozu ka a ga họpụta maka ọrụ onyeisi ngalaba n'ahụ maka ibuso mpụ na nrụrụaka na Naijirịa.	https://www.bbc.com/igbo/42908213
